SL1344_v1	EEP	MEP	LEP	ESP	LSP	25C	NaCl	Bile	Low_Fe	NoO2S	NoO2	Oxygen	NonSPI2	InSPI2	Peroxide	NO	Macrophage
SL1344_1023	4.92	2.03	4.44	2.90	1.33	4.43	9.34	8.59	6.36	7.72	10.68	5.55	5.71	4.64	3.66	8.10	18.52
SL1344_1024	176.33	165.59	97.68	42.70	25.32	108.85	157.61	159.60	130.29	56.44	57.40	107.38	110.26	74.95	9.63	42.58	186.43
SL1344_1025	61.87	100.17	115.18	121.89	69.38	70.33	82.33	119.67	77.05	33.53	75.09	162.33	182.61	151.29	44.76	19.78	628.95
SL1344_1026	18.06	17.59	18.48	7.64	5.49	18.91	15.93	10.98	19.79	15.94	22.26	18.79	22.30	97.77	12.47	34.43	161.64
SL1344_1027	1.05	1.30	7.24	29.79	2.49	1.90	6.00	2.89	1.22	1.70	3.29	9.14	2.75	893.73	53.95	57.41	1105.12
SL1344_1028	0.47	0.00	1.47	0.31	1.14	0.42	1.01	0.00	0.00	0.83	0.38	0.64	0.41	3.67	1.05	0.37	3.37
SL1344_1029	21.60	16.14	521.84	1930.47	6.38	32.44	23.10	22.24	22.00	12.32	527.79	878.79	78.56	15.61	38.69	86.38	17.41
SL1344_1030	4.10	5.52	159.69	561.85	3.06	5.74	2.24	4.91	4.03	2.17	82.76	371.10	33.34	2.39	5.85	23.10	10.92
SL1344_1033	6.06	5.43	12.73	22.52	6.14	7.72	4.36	20.49	4.05	31.55	26.31	6.22	8.09	19.67	15.28	6.97	267.37
SL1344_1034	9.56	9.05	5.70	2.84	0.68	7.20	5.29	10.53	8.82	4.97	4.68	5.48	9.45	8.04	1.19	5.40	23.53
SL1344_1035	21.19	20.10	15.56	11.87	11.42	20.39	16.28	25.88	21.55	26.34	17.27	18.66	23.28	19.37	28.71	26.24	60.21
SL1344_1036	25.08	25.93	27.37	30.29	6.37	23.61	48.03	19.90	34.27	54.21	41.79	36.49	42.53	37.62	31.76	60.16	92.94
SL1344_1037	2.40	5.93	6.56	4.97	1.46	1.62	3.20	1.57	5.35	4.76	4.15	5.48	3.78	5.09	4.35	5.73	5.01
SL1344_1038	2.46	1.70	3.19	2.15	0.96	1.77	2.84	1.99	2.21	6.16	2.80	2.93	2.65	2.23	2.96	4.71	4.03
SL1344_1039	9.42	13.81	9.16	8.33	2.83	16.97	4.85	18.28	11.37	7.70	5.69	7.56	6.22	10.37	1.95	5.03	14.16
SL1344_1040	0.60	1.47	4.84	4.34	0.34	0.11	1.02	1.87	1.11	0.95	0.58	2.34	1.97	0.93	0.73	1.16	9.95
SL1344_1041	0.42	0.91	2.68	2.92	0.34	0.38	0.67	0.78	0.57	0.74	1.54	1.49	1.78	2.07	1.64	0.90	8.45
SL1344_1042	1.44	1.34	5.07	4.43	0.37	0.97	0.58	1.76	2.10	0.32	1.32	1.34	2.51	2.55	0.70	1.34	11.62
SL1344_1043	0.81	2.00	6.06	8.84	0.82	0.00	1.30	2.72	3.13	2.14	1.65	2.73	3.87	2.86	2.25	2.05	10.99
SL1344_0100	4.76	4.98	2.98	1.70	3.71	5.61	14.10	3.56	3.41	5.50	1.79	5.21	4.62	2.59	2.86	6.86	8.22
SL1344_1044	1.53	0.47	2.87	3.55	0.23	0.52	0.41	2.00	0.59	1.69	1.25	1.81	1.75	2.57	0.75	1.86	5.11
SL1344_1045	0.58	0.48	2.18	2.83	0.00	0.70	0.62	1.16	1.35	0.86	0.47	1.18	1.18	0.96	0.54	1.36	3.24
SL1344_1046	1.56	0.97	3.28	2.15	0.45	1.31	2.50	1.75	2.25	1.18	1.55	4.23	3.20	2.84	0.93	2.22	6.55
SL1344_1047	1.03	1.27	2.89	1.70	0.21	0.46	0.73	1.28	0.40	0.45	0.56	2.20	3.21	2.42	0.48	1.60	5.23
SL1344_1048	8.20	6.83	8.79	5.22	3.05	6.63	6.26	6.01	8.44	9.31	7.91	10.88	9.54	10.90	4.20	8.55	10.95
SL1344_ncRNA_67	238.20	132.48	150.89	66.81	45.34	325.50	234.18	135.25	166.21	240.00	158.95	128.80	100.21	90.52	128.51	211.42	92.36
SL1344_1049	3.39	3.15	8.21	4.22	2.75	3.44	31.73	8.89	5.26	4.87	5.18	10.91	2.40	9.00	0.95	7.11	7.29
SL1344_ncRNA_68	17.61	18.67	26.73	28.37	28.54	20.40	59.18	16.95	25.38	8.89	32.81	44.29	20.81	76.57	16.85	29.44	28.83
SL1344_1050	20.63	36.72	26.73	57.41	30.78	24.93	51.65	43.32	45.68	128.86	151.73	64.05	41.40	44.52	26.97	66.54	45.17
SL1344_1051	15.85	22.08	25.13	29.66	9.80	13.68	29.25	38.84	30.55	50.97	82.79	48.90	38.27	23.73	14.62	25.97	63.56
SL1344_0011	8.74	8.46	6.89	3.53	1.54	7.53	14.22	5.69	10.61	12.08	6.81	4.63	5.79	4.84	3.82	7.41	8.52
SL1344_0101	0.88	1.37	6.76	13.77	1.52	1.39	1.65	0.66	3.60	7.61	9.72	4.93	5.38	7.19	9.49	13.78	9.07
SL1344_1052	97.09	94.91	102.02	61.87	34.52	86.70	136.90	118.39	111.84	44.18	47.68	128.30	133.61	135.04	37.63	99.56	171.86
SL1344_1053	5.45	4.03	3.87	1.51	0.26	4.11	2.00	3.05	2.34	1.51	1.26	2.92	3.83	4.26	0.50	3.27	8.59
SL1344_1054	4.19	3.66	2.62	1.31	0.50	2.66	1.84	3.50	2.68	0.87	1.81	2.17	3.75	5.93	1.24	3.84	7.88
SL1344_1055	6.37	2.25	3.60	1.81	0.00	4.92	1.62	2.04	2.12	1.87	3.21	2.46	2.90	5.37	0.85	4.14	4.92
SL1344_1056	5.81	10.55	26.05	37.82	2.86	7.35	9.39	30.65	15.74	101.56	28.12	8.79	13.89	14.88	8.56	5.69	132.92
SL1344_1057	14.87	21.74	79.87	205.41	111.21	26.19	133.73	86.05	64.00	648.38	550.98	170.74	53.86	197.64	104.54	188.32	276.65
SL1344_1058	9.01	10.51	47.96	101.30	60.92	10.67	95.54	31.42	21.18	200.56	207.54	88.74	28.47	114.46	37.95	66.00	179.38
SL1344_1059	25.73	30.69	117.18	365.17	1923.75	57.13	1718.57	86.69	64.89	187.47	255.39	75.91	85.61	240.02	347.82	291.82	557.70
SL1344_1060	31.27	26.78	21.65	12.29	5.55	21.24	46.55	28.09	20.90	13.38	12.74	22.15	25.03	19.07	7.92	12.57	42.96
SL1344_0102	0.92	0.88	2.36	1.97	1.28	1.29	2.51	1.53	2.30	3.43	1.25	1.66	1.16	2.10	1.20	2.35	4.54
SL1344_1061	60.22	78.81	189.43	75.00	10.86	36.40	66.47	123.04	101.59	57.99	46.86	108.64	104.35	123.75	14.32	54.11	64.93
SL1344_1062	8.64	17.58	188.27	17.70	0.46	4.89	9.73	51.19	21.31	3.35	3.44	32.44	7.99	5.81	2.51	2.15	38.86
SL1344_1063	24.53	19.89	215.01	32.41	1.48	16.87	13.06	52.73	25.43	5.39	5.64	17.98	33.93	26.94	7.95	7.34	43.39
SL1344_1064	4.67	9.78	64.25	160.70	111.61	6.96	60.33	20.72	19.52	43.64	146.16	83.10	30.12	70.09	30.60	173.23	149.13
SL1344_1065	52.26	52.57	27.33	22.42	3.88	31.86	18.63	62.47	46.63	26.31	24.13	38.33	52.40	50.92	6.03	26.44	91.58
SL1344_ncRNA_69	120.86	161.35	3269.97	986.27	589.90	95.06	207.17	169.48	169.68	655.61	4268.07	1865.13	458.44	264.78	381.25	490.19	182.28
SL1344_1066	2.15	1.27	10.90	6.60	2.41	1.39	3.73	3.23	1.27	52.27	4.68	3.13	2.99	2.25	1.03	3.48	44.18
SL1344_1067	0.90	0.28	12.70	10.33	1.37	0.81	0.48	11.49	0.88	138.12	10.48	0.61	2.26	1.76	1.39	1.58	77.59
SL1344_1068	1.32	0.49	28.03	15.62	11.10	1.19	3.96	2.28	0.82	166.96	10.35	1.70	1.96	1.12	1.55	2.94	60.90
SL1344_1069	0.89	0.27	111.45	26.92	0.72	1.60	6.17	1.16	0.17	205.05	19.34	2.40	3.48	1.57	0.25	3.29	46.70
SL1344_0103	0.54	0.33	1.29	0.60	0.15	0.16	0.38	0.61	0.35	1.27	0.73	0.18	0.31	0.57	0.35	0.28	1.72
SL1344_1070	3.48	3.56	24.73	8.83	2.53	1.40	9.87	2.96	4.00	39.81	14.75	5.36	3.97	3.99	3.55	9.45	16.14
SL1344_1071	12.77	14.76	85.35	20.44	2.19	18.75	15.73	17.04	17.33	38.11	53.49	18.88	16.37	14.73	6.97	15.91	24.12
SL1344_1072	31.74	33.80	30.48	17.15	0.86	21.23	29.04	55.73	32.24	8.38	8.13	35.45	63.10	30.34	6.85	10.34	28.51
SL1344_1073	73.30	65.16	60.26	40.20	8.77	73.35	70.80	107.57	51.54	40.82	37.33	64.43	93.00	66.77	25.23	46.14	70.59
SL1344_1074	39.34	43.52	28.74	18.93	4.15	24.46	33.17	57.86	31.17	19.08	24.38	41.83	51.25	30.39	8.20	21.72	53.17
SL1344_1075	180.40	149.29	63.07	30.13	6.31	156.10	69.73	115.63	121.84	200.00	48.65	59.53	61.72	64.76	13.04	57.09	75.60
SL1344_1076	3.50	5.85	6.30	5.87	10.17	2.41	7.48	5.08	4.95	8.54	4.02	5.99	8.15	8.15	7.01	11.64	6.68
SL1344_1077	0.00	0.46	1.15	0.98	0.15	0.00	0.79	0.00	0.86	0.00	0.30	0.25	2.09	1.31	0.21	3.60	1.59
SL1344_1078	1.94	0.96	1.46	3.09	1.42	1.05	2.08	0.29	1.21	0.00	0.63	3.42	7.61	2.75	0.00	8.49	3.15
SL1344_1079	1.18	1.46	1.92	4.23	1.72	0.85	2.27	2.12	2.93	1.25	0.77	3.20	11.20	6.68	1.05	22.01	5.52
SL1344_0104	12.53	13.93	21.00	17.83	0.88	11.78	12.82	67.44	11.98	21.65	6.96	7.13	13.36	8.61	2.23	3.40	40.41
SL1344_1080	0.34	0.83	0.84	0.90	0.55	0.30	6.49	0.25	0.79	0.00	0.82	0.69	1.03	0.72	0.56	1.32	1.45
SL1344_1081	1.69	0.42	1.05	1.57	0.55	0.30	3.61	0.51	0.52	1.49	0.82	2.28	1.32	3.10	0.38	1.84	3.06
SL1344_1082	56.96	64.63	60.03	85.88	6.68	35.63	41.78	81.42	78.17	19.95	28.77	49.40	63.32	14.00	7.62	23.69	11.24
SL1344_1083	58.03	57.54	41.97	38.50	0.58	20.31	25.13	62.12	64.75	14.82	19.15	59.10	47.60	6.79	7.76	11.23	12.82
SL1344_1084	35.02	48.60	43.07	40.04	18.23	23.09	26.49	56.06	51.03	28.41	50.59	70.94	46.60	27.41	19.39	28.32	56.96
SL1344_1085	22.19	27.70	30.32	30.60	8.45	15.16	22.29	32.61	32.19	19.14	39.11	56.60	30.50	19.87	11.29	22.91	56.13
SL1344_1086	20.08	18.92	12.05	5.38	5.93	21.69	25.31	23.60	20.84	12.57	10.62	12.97	13.72	12.14	2.82	16.50	17.02
SL1344_1087	128.58	117.36	89.87	48.75	21.95	66.11	80.18	157.04	108.60	46.26	49.87	96.60	100.49	76.92	13.95	34.13	107.17
SL1344_1088	104.23	94.95	67.94	35.31	6.53	54.70	50.65	118.97	78.76	31.28	37.33	76.41	75.45	56.98	9.13	24.56	51.12
SL1344_1089	35.83	26.76	12.26	5.38	0.82	12.79	10.84	15.69	15.74	4.18	3.31	11.44	12.36	6.22	1.13	2.11	23.89
SL1344_0105	62.23	41.33	39.65	12.74	1.38	36.77	25.46	38.65	25.46	20.14	5.06	40.51	25.08	16.00	1.34	4.84	47.39
SL1344_1090	11.08	13.70	63.87	99.90	67.00	14.79	38.17	47.93	22.61	31.89	53.84	93.07	42.15	140.87	28.86	91.89	109.13
SL1344_1091	7.71	6.88	6.16	4.36	3.84	4.90	10.27	8.33	8.83	8.04	6.08	4.28	5.83	3.22	5.65	9.37	7.85
SL1344_ncRNA_70	8.69	19.70	21.72	20.17	83.29	18.26	105.27	11.92	20.22	39.64	18.88	29.41	18.28	11.27	46.88	84.72	8.30
SL1344_1092	71.23	51.79	46.40	16.60	5.27	43.28	66.53	62.57	51.51	43.16	35.35	39.53	48.51	34.60	6.61	37.03	72.48
SL1344_1093	165.87	109.35	49.06	9.58	1.60	106.85	25.43	100.70	95.19	7.86	3.57	43.76	95.44	82.40	5.13	16.16	49.94
SL1344_1094	10.41	13.54	8.17	7.97	15.25	8.18	9.70	20.78	18.02	4.95	5.44	9.58	39.15	20.40	12.22	11.97	17.33
SL1344_1095	8.59	10.29	4.19	3.38	6.74	5.32	8.03	16.07	13.53	1.42	1.53	7.81	27.80	5.70	2.10	4.92	10.38
SL1344_1097	18.39	19.36	15.96	16.39	2.06	11.63	49.61	34.63	26.52	30.06	27.07	27.14	36.69	29.15	21.30	34.17	23.60
SL1344_1098	166.61	212.72	172.45	191.73	95.80	223.81	3091.62	184.64	322.01	1054.69	560.63	254.31	161.42	145.40	509.71	953.27	222.97
SL1344_0106	19.75	20.67	10.72	6.91	1.14	12.32	8.59	21.45	18.86	7.48	6.37	11.17	27.02	22.74	4.36	7.45	7.15
SL1344_1099	223.01	335.49	253.33	140.87	28.42	297.41	350.29	324.53	274.12	107.87	75.55	228.59	375.47	325.44	1159.91	335.27	240.47
SL1344_1100	33.75	71.32	56.49	54.80	1.43	30.93	26.83	93.48	63.75	21.51	30.85	62.68	140.51	128.15	19.41	13.16	55.76
SL1344_1101	164.16	201.01	179.35	180.89	124.13	218.26	277.50	182.20	209.66	279.77	226.02	175.16	190.15	144.13	164.16	327.15	169.98
SL1344_1102	20.87	48.12	75.76	135.32	74.77	33.76	193.26	130.88	84.11	107.04	169.53	127.03	131.44	218.60	41.18	107.71	238.75
SL1344_1103	7.88	8.64	9.77	5.48	2.11	7.67	7.20	10.37	9.86	20.31	36.76	12.99	9.46	19.42	5.04	14.72	17.77
SL1344_1104	33.64	40.31	57.66	64.33	14.48	42.85	32.88	148.35	37.31	115.80	47.97	33.98	50.79	36.46	17.90	32.91	112.80
SL1344_1105	26.33	36.09	48.93	64.52	3.08	24.58	27.90	97.14	28.71	102.64	35.38	22.48	32.32	27.03	6.89	22.02	82.23
SL1344_1106	17.79	23.86	31.39	28.57	1.68	19.92	12.98	52.53	24.77	48.90	22.49	18.46	24.61	17.54	4.46	12.65	46.92
SL1344_1107	28.67	18.93	18.89	11.97	2.05	23.19	12.30	20.80	19.59	11.80	13.83	21.92	26.53	16.43	4.03	14.99	28.91
SL1344_1108	301.49	457.47	319.84	492.39	20.04	199.53	823.20	450.61	426.64	469.21	529.03	454.04	475.70	39.64	240.17	453.28	31.08
SL1344_0107	28.98	25.82	13.35	6.70	0.15	24.22	8.15	26.62	24.11	7.41	6.68	15.94	54.48	35.83	6.65	10.38	7.42
SL1344_1109	298.04	420.47	301.54	484.72	18.89	187.81	827.19	485.09	395.43	481.51	433.70	415.98	447.34	36.70	327.20	522.08	39.77
SL1344_1110	221.71	303.32	168.42	150.01	0.94	130.08	65.99	250.02	291.63	52.24	81.23	192.36	190.58	34.45	23.66	11.72	11.23
SL1344_1111	438.28	426.65	328.60	224.66	0.15	305.11	124.65	668.68	376.69	61.90	126.88	426.12	415.92	56.66	25.13	17.27	25.37
SL1344_1112	234.01	243.39	188.06	226.04	0.31	135.53	69.05	311.42	246.11	33.88	93.18	249.22	225.71	32.53	12.94	10.37	10.88
SL1344_1113	180.96	201.79	166.98	113.91	0.18	99.44	43.49	286.92	189.02	24.08	66.48	239.22	209.12	24.28	7.49	8.15	13.54
SL1344_1114	159.81	200.02	151.46	120.72	0.82	89.40	66.94	310.26	181.02	25.29	69.82	233.64	203.72	34.71	24.12	9.94	20.21
SL1344_1115	223.81	318.31	228.83	166.53	0.08	140.28	50.86	451.23	299.50	40.57	120.60	330.44	269.16	31.08	17.13	11.58	15.34
SL1344_1116	218.83	289.35	222.28	147.37	0.80	132.61	50.57	410.38	245.00	27.21	94.20	302.82	282.77	33.34	16.00	12.40	23.05
SL1344_1117	185.14	200.71	134.69	95.68	0.62	106.17	40.67	273.75	166.84	16.31	47.48	200.22	186.73	16.03	7.36	7.46	16.59
SL1344_1118	127.87	108.67	84.47	59.58	0.34	63.78	31.41	137.63	100.19	15.94	34.43	121.34	107.67	14.26	6.01	8.13	12.02
SL1344_0108	34.66	38.04	26.06	11.91	3.48	29.12	17.19	44.77	36.70	11.31	10.18	25.05	58.79	57.35	7.41	13.58	26.17
SL1344_1119	105.33	103.11	69.88	55.94	0.26	61.42	21.76	114.05	88.49	14.12	39.23	101.83	94.44	14.98	5.68	8.76	10.41
SL1344_1120	215.93	240.46	226.34	242.29	4.42	122.28	310.21	327.27	234.78	219.73	218.67	300.52	312.71	17.59	56.12	282.16	26.29
SL1344_1121	197.60	245.80	222.06	264.51	3.46	115.49	260.52	256.56	233.90	216.59	232.16	288.50	286.14	18.69	61.94	267.82	32.68
SL1344_ncRNA_71	539.29	677.58	886.01	1261.29	447.32	311.10	1919.00	293.63	368.80	978.81	1005.78	747.55	1778.66	107.12	1203.00	1755.37	64.12
SL1344_1122	124.34	99.33	85.96	42.59	0.82	96.82	20.70	115.87	104.28	49.51	54.82	95.57	91.90	56.57	7.78	46.99	94.62
SL1344_1123	171.56	135.59	81.82	18.15	3.70	128.75	23.10	112.26	105.54	26.14	18.26	57.10	73.91	44.74	3.48	16.29	32.63
SL1344_1124	33.46	18.40	18.33	13.15	1.67	23.08	9.50	24.12	11.22	35.20	18.52	11.33	15.37	9.06	4.04	11.36	31.76
SL1344_1125	37.68	22.88	18.84	14.09	3.61	18.52	7.33	29.75	15.95	42.35	26.80	23.19	19.39	16.97	7.65	17.91	33.37
SL1344_1126	15.24	14.95	19.38	17.78	1.28	12.31	29.50	29.12	24.47	27.62	29.13	27.22	38.78	36.46	13.64	34.55	43.67
SL1344_ncRNA_15	5507.79	25496.53	18363.35	10661.25	2838.46	12675.31	7577.85	277.57	26290.16	24075.12	7871.08	5113.62	3590.17	5654.78	3372.06	3362.16	1127.99
SL1344_ncRNA_72	818.52	720.64	658.18	297.88	42.03	473.68	332.75	359.59	540.25	611.13	841.92	686.94	537.53	662.83	246.71	712.90	253.76
SL1344_1127	4952.67	3243.45	1724.32	514.12	6.68	4070.45	1546.77	1792.07	1925.31	395.66	338.01	1419.99	1806.15	956.60	77.45	188.92	1073.01
SL1344_1128	6281.75	3966.61	2122.63	703.83	9.34	4697.81	2127.54	3359.97	2547.38	477.09	488.72	1714.76	2259.38	1439.17	182.24	232.91	1293.59
SL1344_1129	533.39	380.36	251.16	77.56	2.25	339.58	132.01	216.70	239.25	55.52	67.00	194.04	256.75	144.37	13.66	29.52	160.61
SL1344_1130	393.75	203.97	139.41	51.81	3.13	217.19	87.47	255.60	156.06	48.64	49.87	139.45	172.65	92.44	10.88	25.63	173.93
SL1344_1131	378.81	254.60	171.21	56.11	2.54	246.47	94.68	270.61	172.65	47.70	61.39	143.05	173.59	143.12	19.74	31.71	314.88
SL1344_1132	1340.28	1029.31	599.23	264.23	46.08	1040.75	346.74	874.11	680.38	214.37	221.35	474.52	561.28	440.73	71.08	120.23	566.46
SL1344_1133	8333.07	7540.79	5112.27	3003.34	463.16	9212.18	4324.87	7788.80	7639.98	2666.33	3151.70	5175.09	5144.78	4341.45	1763.56	2082.28	3343.48
SL1344_1134	660.89	684.66	382.32	123.06	3.31	501.03	225.58	683.84	451.74	118.05	202.37	406.58	320.99	230.56	40.32	68.55	365.09
SL1344_1135	85.37	50.92	36.28	18.50	2.46	53.84	48.88	48.15	35.33	15.58	17.78	37.76	44.10	28.33	10.17	16.73	59.87
SL1344_0109	6.57	4.69	6.08	4.11	10.28	7.00	12.87	7.69	7.76	4.82	5.43	8.84	5.44	4.06	3.10	4.41	6.01
SL1344_1136	52.33	40.31	31.21	22.47	2.47	32.25	38.79	39.54	32.38	20.70	25.90	35.76	38.71	31.13	6.90	26.24	45.22
SL1344_1137	56.74	46.49	31.43	20.97	0.78	40.77	35.07	58.79	35.67	17.97	21.85	43.77	42.21	33.05	5.61	18.87	50.99
SL1344_1138	62.21	43.11	30.00	20.69	0.43	36.49	17.82	39.60	33.68	18.22	20.93	38.91	36.26	24.56	1.88	16.28	36.93
SL1344_1139	63.93	44.30	40.32	51.22	96.97	39.38	66.09	45.84	29.43	24.49	43.63	70.14	44.59	56.70	24.94	70.69	57.56
SL1344_1140	285.10	86.10	201.97	133.85	10.72	98.80	21.30	152.58	46.37	81.71	94.87	45.61	577.93	223.32	402.72	45.92	307.48
SL1344_1141	4.94	4.37	1.32	1.87	3.43	2.29	2.64	44.13	108.12	1.81	1.84	2.10	3.81	1.60	2.05	2.73	26.46
SL1344_1142	73.10	88.30	108.22	74.58	14.20	60.47	122.04	182.43	105.48	66.06	107.30	134.01	128.21	162.19	31.50	71.21	256.58
SL1344_1143	72.22	90.35	86.44	75.40	5.98	49.91	64.06	166.51	97.43	48.56	105.68	129.74	108.78	108.05	9.62	45.46	163.60
SL1344_1144	39.21	51.18	45.86	38.94	4.39	37.93	45.78	91.31	46.85	34.41	52.15	72.64	62.30	62.49	9.94	40.26	92.80
SL1344_1145	26.82	36.17	28.52	21.25	10.79	23.66	30.67	48.25	27.02	28.62	32.94	40.10	34.70	27.82	9.77	21.65	42.60
SL1344_0012	323.21	780.31	101.74	101.86	8.96	139.28	1083.06	626.19	1193.92	152.72	82.97	361.40	262.20	378.61	151.18	267.07	476.81
SL1344_ncRNA_16	162.11	517.71	330.56	634.65	124.35	364.52	664.90	383.99	512.90	972.16	570.67	396.74	524.60	337.17	478.06	729.33	170.35
SL1344_1146	23.36	37.97	39.03	40.13	6.49	15.78	44.19	58.51	42.17	64.92	55.76	45.62	39.30	37.73	13.62	32.24	48.54
SL1344_1147	49.55	69.70	69.03	96.92	9.29	44.39	82.35	93.70	80.19	144.53	140.30	83.59	69.76	91.39	44.73	98.09	83.15
SL1344_1148	115.69	176.58	13.76	16.08	10.63	141.34	172.65	72.16	111.59	24.63	44.89	106.06	44.16	24.82	44.81	40.13	87.10
SL1344_1149	28.19	25.01	53.93	81.22	584.27	35.66	268.52	62.89	39.99	30.68	38.06	123.76	47.47	64.29	64.85	58.32	62.95
SL1344_ncRNA_73	37.21	34.51	43.60	26.22	13.19	27.23	69.62	55.71	64.95	86.24	66.33	56.68	55.67	60.90	29.86	115.21	64.40
SL1344_ncRNA_74	98.22	93.65	221.28	490.04	4194.01	193.57	1190.23	162.39	163.53	155.40	160.09	475.20	219.12	340.37	300.43	344.85	179.78
SL1344_1150	57.52	84.30	75.99	46.33	23.79	48.34	71.32	100.42	94.32	71.50	80.95	81.82	84.58	79.38	81.49	84.48	103.97
SL1344_1151	99.13	43.58	12.69	9.51	10.64	34.97	614.24	33.53	172.82	13.18	34.07	178.70	18.20	147.51	447.70	191.96	671.19
SL1344_1152	9.38	6.29	17.99	15.09	19.59	6.73	10.20	9.64	5.80	5.90	5.96	21.54	18.00	6.08	3.37	4.47	24.07
SL1344_ncRNA_75	104.21	328.10	264.10	290.34	112.07	145.09	178.28	89.37	320.47	389.85	503.37	314.29	222.68	588.74	281.35	411.70	65.14
SL1344_0109A	283.04	763.98	475.71	878.72	63.71	588.19	1011.47	593.33	781.80	1264.18	846.80	615.78	662.02	438.97	521.06	761.14	287.11
SL1344_1153	28.64	36.85	29.84	22.22	9.54	20.94	22.57	37.28	32.17	26.86	36.77	38.81	33.58	37.04	14.37	29.74	26.33
SL1344_1154	88.19	76.79	60.81	24.62	4.56	74.96	90.46	80.98	78.46	31.20	29.52	56.07	79.06	52.55	6.57	44.64	66.25
SL1344_1155	68.53	55.51	41.60	17.72	1.15	57.99	29.73	55.40	56.73	15.27	21.23	38.39	49.46	37.50	3.91	17.76	26.34
SL1344_1156	62.30	56.15	38.71	19.72	0.95	44.12	20.45	65.02	49.39	16.34	17.29	40.18	51.55	31.52	3.31	12.22	32.99
SL1344_1157	75.30	74.39	62.23	31.51	1.64	62.83	40.89	86.52	68.10	34.37	47.37	61.48	81.54	51.75	20.03	34.31	124.36
SL1344_1158	80.94	109.36	84.13	73.04	3.79	75.62	43.57	114.34	105.44	51.17	70.69	82.77	97.24	85.21	31.62	52.07	122.46
SL1344_1159	100.21	75.31	59.61	30.95	2.85	71.38	26.36	115.23	65.23	17.62	20.69	65.56	95.42	436.28	25.31	21.92	210.03
SL1344_1160	104.02	74.57	55.66	24.31	3.91	88.57	40.87	63.57	51.67	22.96	20.07	47.75	70.58	297.44	33.76	37.89	189.17
SL1344_1161	14.13	12.03	7.22	14.41	178.22	9.45	57.51	10.01	20.40	6.84	6.44	20.37	13.10	455.92	15.44	50.68	245.52
SL1344_1162	92.30	44.65	27.90	8.02	0.79	42.46	8.37	34.22	33.11	8.17	5.36	24.56	34.60	23.29	3.18	8.26	11.38
SL1344_0110	7.36	3.45	8.09	5.22	0.31	2.29	89.51	5.32	6.10	2.46	4.96	7.56	249.99	167.88	68.40	478.57	51.60
SL1344_1163	103.89	44.11	38.25	12.64	2.13	49.17	16.61	45.92	35.85	13.96	8.15	42.81	50.22	28.50	1.51	9.49	35.35
SL1344_1164	6.37	7.41	14.52	36.45	2.98	6.86	6.01	22.34	11.82	256.06	77.95	18.01	14.19	14.94	5.72	15.93	25.88
SL1344_1167	59.83	59.95	46.12	37.51	9.54	42.92	35.42	64.16	60.23	29.50	43.74	60.06	58.10	70.25	25.83	32.79	90.27
SL1344_1168	106.48	126.51	121.04	136.88	8.41	64.55	124.84	151.03	115.98	49.10	101.99	164.84	175.12	283.41	87.49	91.46	517.66
SL1344_1169	191.04	203.63	257.19	262.22	31.09	132.73	321.86	349.47	182.68	121.05	240.49	332.84	328.07	631.62	240.75	146.66	1491.88
SL1344_1170	50.75	65.40	31.65	21.92	0.73	38.55	15.93	78.67	39.20	6.63	9.40	41.18	89.14	121.31	12.19	6.34	48.94
SL1344_1171	87.77	96.23	64.50	27.22	0.77	75.22	28.91	73.88	73.25	16.34	24.16	68.25	88.07	106.45	6.09	21.19	67.16
SL1344_1172	190.94	145.55	110.50	52.38	4.22	158.02	97.33	130.38	117.35	32.72	40.71	108.04	130.11	130.14	20.53	37.03	113.23
SL1344_0111	4.17	4.20	3.49	2.47	0.27	1.98	48.29	4.60	2.81	2.81	2.32	5.94	159.23	87.14	65.97	329.29	34.02
SL1344_1173	15.98	12.35	12.07	7.51	1.89	7.50	11.39	15.20	12.91	8.82	13.02	17.81	12.61	12.49	1.49	9.22	17.49
SL1344_1174	24.26	17.31	14.00	9.28	1.51	5.88	17.96	21.30	17.73	13.59	16.35	19.27	14.82	16.18	3.65	12.37	24.28
SL1344_1175	45.70	44.53	35.05	18.68	46.94	33.06	107.09	34.04	41.54	32.61	30.47	35.94	29.03	30.71	23.58	58.07	42.53
SL1344_1176	121.92	274.26	534.21	323.10	36.86	190.92	415.23	381.01	338.84	95.63	118.97	459.77	544.05	439.99	261.61	390.74	513.53
SL1344_ncRNA_76	46.24	34.07	47.96	56.12	67.76	101.93	97.83	61.87	63.35	52.99	75.36	57.95	59.10	160.85	65.35	98.25	280.90
SL1344_1177	16.93	13.00	90.04	163.31	45.19	15.87	75.04	19.63	20.87	4.34	21.14	146.34	41.60	51.51	5.41	63.65	24.58
SL1344_1179	7.01	1.69	6.21	4.91	3.31	1.58	41.44	0.73	2.42	2.92	1.11	7.25	5.68	2.76	2.83	9.95	17.67
SL1344_ncRNA_77	4.28	1.32	6.68	7.09	6.28	3.85	22.87	5.20	2.49	9.92	8.28	17.02	6.05	10.60	6.57	7.30	18.64
SL1344_1180	195.85	232.72	155.73	100.10	23.67	129.59	199.80	231.24	245.62	91.86	82.68	213.90	190.35	163.62	195.01	223.20	198.07
SL1344_1181	55.38	25.87	48.79	59.21	2.15	41.67	45.35	13.89	18.51	4.42	20.65	104.90	56.16	89.45	2.63	21.60	211.54
